localTime,channel,episodeTitle,episodeStartTime,episodeDescription,trackTitle,artistString,gender,hosts
2025-10-26 20:09:20+01:00,P6BEAT,Mon Amie Complexe,2025-10-26 18:03:00+00:00,"Musik inspireret af det psykedeliske tager mange former og har påvirket rock musik, elektronisk musik og alt derimellem i det sidste århundrede. Vi deep diver!",Lucy In The Sky With Diamonds,The Beatles,other,
2025-10-26 20:13:00+01:00,P6BEAT,Mon Amie Complexe,2025-10-26 18:03:00+00:00,"Musik inspireret af det psykedeliske tager mange former og har påvirket rock musik, elektronisk musik og alt derimellem i det sidste århundrede. Vi deep diver!",Against The Sky,"Harold Budd, Brian Eno",male,
2025-10-26 20:19:44+01:00,P6BEAT,Mon Amie Complexe,2025-10-26 18:03:00+00:00,"Musik inspireret af det psykedeliske tager mange former og har påvirket rock musik, elektronisk musik og alt derimellem i det sidste århundrede. Vi deep diver!",A Whiter Shade Of Pale,Procol Harum,other,
2025-10-26 20:23:43+01:00,P6BEAT,Mon Amie Complexe,2025-10-26 18:03:00+00:00,"Musik inspireret af det psykedeliske tager mange former og har påvirket rock musik, elektronisk musik og alt derimellem i det sidste århundrede. Vi deep diver!",Lolland Falster,Spids Nøgenhat,other,
2025-10-26 20:28:11+01:00,P6BEAT,Mon Amie Complexe,2025-10-26 18:03:00+00:00,"Musik inspireret af det psykedeliske tager mange former og har påvirket rock musik, elektronisk musik og alt derimellem i det sidste århundrede. Vi deep diver!",Egodød [Radio Edit],Fribytterdrømme,other,
2025-10-26 20:32:20+01:00,P6BEAT,Mon Amie Complexe,2025-10-26 18:03:00+00:00,"Musik inspireret af det psykedeliske tager mange former og har påvirket rock musik, elektronisk musik og alt derimellem i det sidste århundrede. Vi deep diver!",Hallucinations,Tim Buckley,male,
2025-10-26 20:40:35+01:00,P6BEAT,Mon Amie Complexe,2025-10-26 18:03:00+00:00,"Musik inspireret af det psykedeliske tager mange former og har påvirket rock musik, elektronisk musik og alt derimellem i det sidste århundrede. Vi deep diver!",All I Need,"Maribou State, Andreya Triana",other,
2025-10-26 20:44:20+01:00,P6BEAT,Mon Amie Complexe,2025-10-26 18:03:00+00:00,"Musik inspireret af det psykedeliske tager mange former og har påvirket rock musik, elektronisk musik og alt derimellem i det sidste århundrede. Vi deep diver!",Psychedelic Woman,Honny And The Bees Band,other,
2025-10-26 20:50:11+01:00,P6BEAT,Mon Amie Complexe,2025-10-26 18:03:00+00:00,"Musik inspireret af det psykedeliske tager mange former og har påvirket rock musik, elektronisk musik og alt derimellem i det sidste århundrede. Vi deep diver!",Return To Innocence,Enigma,other,
2025-10-26 20:55:20+01:00,P6BEAT,Mon Amie Complexe,2025-10-26 18:03:00+00:00,"Musik inspireret af det psykedeliske tager mange former og har påvirket rock musik, elektronisk musik og alt derimellem i det sidste århundrede. Vi deep diver!",Sunson,Nils Frahm,male,
2025-10-26 21:03:11+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,No One's Gonna Love You,Band Of Horses,other,
2025-10-26 21:06:45+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,E45,Dork,other,
2025-10-26 21:10:23+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Grace,Jeff Buckley,male,
2025-10-26 21:14:23+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Det er din kærlighed,Blaue Blume,other,
2025-10-26 21:17:51+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Passenger,Julie Pavon,female,
2025-10-26 21:21:54+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Træ,Rigmor,other,
2025-10-26 21:25:02+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,I Wanna Be Adored,The Stone Roses,other,
2025-10-26 21:28:51+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Hæng en mand,Von Quar,,
2025-10-26 21:33:55+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Ung kniv,The Minds Of 99,other,
2025-10-26 21:37:40+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Unfinished Sympathy,Massive Attack,other,
2025-10-26 21:41:10+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,The Happy Dictator,"Gorillaz, Sparks",other,
2025-10-26 21:45:11+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Snow Brigade,Mew,other,
2025-10-26 21:48:31+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Hunger,Florence + The Machine,other,
2025-10-26 21:52:00+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,We Are One,Zar Paulo,other,
2025-10-26 21:55:12+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Fake Empire,The National,other,
2025-10-26 21:58:30+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,All The Small Things,Blink-182,other,
2025-10-26 22:03:10+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,The Lion's Roar,First Aid Kit,other,
2025-10-26 22:06:51+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Nordvest altaner,Balstyrko,other,
2025-10-26 22:10:00+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Personal Jesus,Depeche Mode,other,
2025-10-26 22:13:40+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Broken Man,St. Vincent,female,
2025-10-26 22:17:00+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Analysis Paralysis,Polite,,
2025-10-26 22:20:40+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,L.S.F.,Kasabian,other,
2025-10-26 22:23:55+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Blister In The Sun,Violent Femmes,other,
2025-10-26 22:26:20+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,"The Catastrophe (Good Luck With That, Man)",Car Seat Headrest,other,
2025-10-26 22:31:50+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Shiny Happy People,R.E.M.,other,
2025-10-26 22:35:23+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Oxford Comma,Vampire Weekend,other,
2025-10-26 22:38:21+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Loser,Tame Impala,male,
2025-10-26 22:42:00+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Kingdom,PRISMA,other,
2025-10-26 22:45:13+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Trouble,Cage The Elephant,other,
2025-10-26 22:48:42+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,EURO-COUNTRY,CMAT,female,
2025-10-26 22:53:51+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,First Day Of My Life,Bright Eyes,other,
2025-10-26 22:56:32+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Let Your Fingers Do The Walking,Sort Sol,other,
2025-10-26 23:03:05+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Lisztomania,Phoenix,other,
2025-10-26 23:07:11+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Du skal ikke gå alene mere,Ulige Numre,other,
2025-10-26 23:10:50+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Sex And Candy,Marcy Playground,other,
2025-10-26 23:13:44+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Nothing Matters,The Last Dinner Party,other,
2025-10-26 23:16:34+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,I CARE,Turnstile,other,
2025-10-26 23:21:15+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Love Is All,The Tallest Man On Earth,male,
2025-10-26 23:24:52+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Heart Of Glass (Remix),Blondie,other,
2025-10-26 23:28:03+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Elderberry Wine,Wednesday,other,
2025-10-26 23:31:41+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,All I Want,Kodaline,other,
2025-10-26 23:34:50+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Friday I'm In Love,The Cure,other,
2025-10-26 23:38:21+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,City Of No One,shinyhunt,other,
2025-10-26 23:41:34+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Jigsaw Falling Into Place,Radiohead,other,
2025-10-26 23:45:12+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,bad guy,Billie Eilish,female,
2025-10-26 23:48:30+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Oh My Heart,Selina Gin,,
2025-10-26 23:51:40+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Reptilia,The Strokes,other,
2025-10-26 23:55:10+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Big Me,Foo Fighters,other,
2025-10-26 23:57:14+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,venter venter,Yör,other,
2025-10-27 00:03:05+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,The High Road,Broken Bells,other,
2025-10-27 00:06:42+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,davina mccall,Wet Leg,other,
2025-10-27 00:10:35+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,The Ship Song,Nick Cave & The Bad Seeds,other,
2025-10-27 00:14:30+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Re: Stacks,Bon Iver,other,
2025-10-27 00:19:43+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Fundraiser,bar italia,other,
2025-10-27 00:23:20+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Sexy To Someone,Clairo,female,
2025-10-27 00:27:00+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Running Up That Hill,Placebo,other,
2025-10-27 00:30:50+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Let Your Lover Change You (Edit),BÆNCH,other,
2025-10-27 00:34:04+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Wuthering Heights,Kate Bush,female,
2025-10-27 00:37:50+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Bye Bye,Ganger,other,
2025-10-27 00:41:20+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Passenger,Julie Pavon,female,
2025-10-27 00:44:40+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Song 2,Blur,other,
2025-10-27 00:47:01+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Literally Everything,Brimheim,female,
2025-10-27 00:50:30+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Sølvstjerner af guld,Love Shop,other,
2025-10-27 00:53:12+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Do Not Ask,Shy Shy Shy,,
2025-10-27 00:56:30+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Yoshimi Battles The Pink Robots Pt.1,The Flaming Lips,other,
2025-10-27 01:03:04+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,"Aly, Walk With Me (Trentemøller Remix Radio Edit)",The Raveonettes,other,
2025-10-27 01:07:11+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Sometimes Love's Just Not Enough,When Saints Go Machine,other,
2025-10-27 01:09:44+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,There Is A Light That Never Goes Out,The Smiths,other,
2025-10-27 01:13:30+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Sommer,AyOwA,,
2025-10-27 01:17:15+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Vi pumper hjertet op,APHACA,other,
2025-10-27 01:21:51+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Musik Non Stop,"Kent, Joakim Berg, Joakim Berg",other,
2025-10-27 01:26:13+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Hurts Like A Mother,Selina Gin,,
2025-10-27 01:29:03+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,The Sofa,Wolf Alice,other,
2025-10-27 01:33:22+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Run From The Rain,I Got You On Tape,other,
2025-10-27 01:36:52+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,If You Tolerate This Your Children Will Be Next,Manic Street Preachers,other,
2025-10-27 01:40:40+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Golden Retriever,GENTS,other,
2025-10-27 01:43:42+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Crystalised,The xx,,
2025-10-27 01:46:50+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Seven Greedy Girls,PRISMA,other,
2025-10-27 01:49:20+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Dracula,Tame Impala,male,
2025-10-27 01:52:42+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Lust For Life,"Lana Del Rey, The Weeknd",other,
2025-10-27 01:57:00+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Siggimund Blue,Sort Sol,other,
2025-10-27 02:03:04+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Falling,Haim,other,
2025-10-27 02:06:55+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Nordvest altaner,Balstyrko,other,
2025-10-27 02:10:00+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Connection,Elastica,other,
2025-10-27 02:12:14+01:00,P6BEAT,P6 Beatet,2025-10-26 20:03:00+00:00,Musik er livets salt! Forvent det uventede når genredefinitioner og smagsdommeri står for endeligt fald. Et mix af alt det bedste fra P6: fra før og nu og langt ud(e) i fremtiden.,Special,Mew,other,
